"kategori","judul_kategori","golongan_pokok","judul_golongan_pokok","golongan","judul_golongan","subgolongan","judul_subgolongan","kelompok","judul_kelompok"
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6613",Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing,"66131",Penyelenggara Sarana Pelaksanaan Transaksi di Pasar Uang dan Pasar Valuta Asing
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6613",Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing,"66132",Central Counterparty Transaksi Derivatif Suku Bunga dan Nilai Tukar
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6613",Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing,"66139",Penyelenggara Infrastruktur Pasar Uang dan Pasar Valuta Asing Lainnya
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66141",Penjamin Emisi Efek (Underwriter)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66142",Perantara Pedagang Efek (Broker Dealer)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66143",Perusahaan Efek Daerah (PED)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66144",Perantara Pedagang Efek Untuk Efek Bersifat Utang dan Sukuk (PPE-EBUS)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66145",Agen Perantara Pedagang Efek
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66146",Agen Penjual Efek Reksa Dana (APERD)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66147",Gerai Penjualan Efek Reksa Dana
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6614",Perusahaan Efek Selain Manajemen Investasi,"66149",Perusahaan Efek Selain Manajemen Investasi Lainnya
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6615",Perantara Perdagangan Berjangka Komoditi,"66151",Pedagang Berjangka 
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6615",Perantara Perdagangan Berjangka Komoditi,"66152",Pialang Perdagangan Berjangka 
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6615",Perantara Perdagangan Berjangka Komoditi,"66153",Pedagang Fisik Komoditi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6615",Perantara Perdagangan Berjangka Komoditi,"66154",Perantara Perdagangan Fisik Komoditi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6615",Perantara Perdagangan Berjangka Komoditi,"66159",Perantara Perdagangan Berjangka Komoditi Lainnya
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6616",Kegiatan Penukaran Valuta Asing (Money Changer),"66160",Kegiatan Penukaran Valuta Asing (Money Changer)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6617",Aktivitas Penunjang Perdagangan Berjangka Komoditi,"66171",Penyelenggara Sistem Perdagangan Alternatif
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6617",Aktivitas Penunjang Perdagangan Berjangka Komoditi,"66172",Pengelola Sentra Dana Berjangka
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6617",Aktivitas Penunjang Perdagangan Berjangka Komoditi,"66173",Penasihat Berjangka
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6617",Aktivitas Penunjang Perdagangan Berjangka Komoditi,"66174",Pengelola Tempat Penyimpanan Fisik Komoditi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6617",Aktivitas Penunjang Perdagangan Berjangka Komoditi,"66179",Aktivitas Penunjang Perdagangan Berjangka Komoditi Lainnya
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66191",Biro Administrasi Efek
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66192",Kustodian (Custodian)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66193",Wali Amanat (Trustee)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66194",Perusahaan Pemeringkat Efek
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66195",Ahli Syariah Pasar Modal (ASPM)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","661","Aktivitas Penunjang Jasa Keuangan, Bukan Asuransi, Penjaminan dan Dana Pensiun","6619",Aktivitas Penunjang Jasa Keuangan Lainnya,"66199",Aktivitas Penunjang Jasa Keuangan Lainnya Ytdl
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6621",Aktivitas Penilaian Risiko dan Kerugian,"66211",Aktivitas Penilai Risiko Asuransi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6621",Aktivitas Penilaian Risiko dan Kerugian,"66212",Aktivitas Penilai Kerugian Asuransi 
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66221",Aktivitas Agen Asuransi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66222",Aktivitas Pialang Asuransi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66223",Aktivitas Pialang Reasuransi
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66224",Aktivitas Agen Penjamin
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66225",Aktivitas Broker Penjaminan
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6622","Aktivitas Agen, Broker, Pialang Asuransi dan Penjaminan","66226",Aktivitas Broker Penjaminan Ulang
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6629","Aktivitas Penunjang Lainnya Untuk Asuransi, Penjaminan, dan Dana Pensiun","66291",Aktivitas Konsultan Aktuaria
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6629","Aktivitas Penunjang Lainnya Untuk Asuransi, Penjaminan, dan Dana Pensiun","66292","Aktivitas Pemeringkat Usaha Mikro, Kecil, Menengah dan Koperasi"
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","662","Aktivitas Penunjang Asuransi, Penjaminan dan Dana Pensiun","6629","Aktivitas Penunjang Lainnya Untuk Asuransi, Penjaminan, dan Dana Pensiun","66299","Aktivitas Penunjang Asuransi,  dan Dana Pensiun Lainnya"
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","663",Aktivitas Manajemen Dana,"6631",Manajemen Investasi,"66311",Manajer Investasi 
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","663",Aktivitas Manajemen Dana,"6631",Manajemen Investasi,"66312",Manajer Investasi Syariah
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","663",Aktivitas Manajemen Dana,"6632",Penasihat Investasi,"66321",Penasihat Investasi Perorangan
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","663",Aktivitas Manajemen Dana,"6632",Penasihat Investasi,"66322",Penasihat Investasi Berbentuk Perusahaan
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","663",Aktivitas Manajemen Dana,"6639",Aktivitas Manajemen Dana Lainnya,"66390",Aktivitas Manajemen Dana Lainnya
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","664",Aktivitas Penyelenggaraan Sistem Pembayaran dan Jasa Pengolahan Uang Rupiah ,"6641",Penyelenggara Sistem Pembayaran ,"66411",Penyedia Jasa Pembayaran (PJP)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","664",Aktivitas Penyelenggaraan Sistem Pembayaran dan Jasa Pengolahan Uang Rupiah ,"6641",Penyelenggara Sistem Pembayaran ,"66412",Penyelenggara Infrastruktur Sistem Pembayaran (PIP)
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","664",Aktivitas Penyelenggaraan Sistem Pembayaran dan Jasa Pengolahan Uang Rupiah ,"6641",Penyelenggara Sistem Pembayaran ,"66413",Penyelenggara Penunjang Sistem Pembayaran
K,Aktivitas Keuangan dan Asuransi,"66","Aktivitas Penunjang Jasa Keuangan, Asuransi, Penjaminan dan Dana Pensiun","664",Aktivitas Penyelenggaraan Sistem Pembayaran dan Jasa Pengolahan Uang Rupiah ,"6642",Penyelenggara Kegiatan Jasa Pengolahan Uang Rupiah,"66420",Penyelenggara Kegiatan Jasa Pengolahan Uang Rupiah
L,Real Estat,"68",Real Estat,"681",Real Estat yang dimiliki sendiri atau disewa dan kawasan pariwisata,"6811",Real estat yang dimiliki sendiri atau disewa,"68111",Real Estat Yang Dimiliki Sendiri Atau Disewa
L,Real Estat,"68",Real Estat,"681",Real Estat yang dimiliki sendiri atau disewa dan kawasan pariwisata,"6811",Real estat yang dimiliki sendiri atau disewa,"68112",Penyewaan Venue Penyelenggaraan Aktifitas MICE dan Event Khusus
L,Real Estat,"68",Real Estat,"681",Real Estat yang dimiliki sendiri atau disewa dan kawasan pariwisata,"6812",Kawasan Pariwisata,"68120",Kawasan Pariwisata
L,Real Estat,"68",Real Estat,"681",Real Estat yang dimiliki sendiri atau disewa dan kawasan pariwisata,"6813",Kawasan Industri,"68130",Kawasan Industri
L,Real Estat,"68",Real Estat,"682",Real estat atas dasar balas jasa (fee) atau kontrak,"6820",Real estat atas dasar balas jasa (fee) atau kontrak,"68200",Real Estat  Atas Dasar Balas Jasa (Fee) Atau Kontrak
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"691",Aktivitas Hukum,"6910",Aktivitas Hukum,"69101",Aktivitas pengacara
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"691",Aktivitas Hukum,"6910",Aktivitas Hukum,"69102",Aktivitas konsultan hukum
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"691",Aktivitas Hukum,"6910",Aktivitas Hukum,"69103",Aktivitas konsultan kekayaan intelektual
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"691",Aktivitas Hukum,"6910",Aktivitas Hukum,"69104",Aktivitas notaris dan pejabat pembuat akta tanah
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"691",Aktivitas Hukum,"6910",Aktivitas Hukum,"69109",Aktivitas hukum lainnya
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"692","Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak","6920","Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak","69201","Aktivitas Akuntansi, Pembukuan dan Pemeriksa"
M,"Aktivitas Profesional, Ilmiah Dan Teknis","69",Aktivitas Hukum Dan Akuntansi,"692","Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak","6920","Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak","69202",Aktivitas Konsultasi Pajak
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"701",Aktivitas Kantor Pusat,"7010",Aktivitas Kantor Pusat,"70100",Aktivitas Kantor Pusat
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"702",Aktivitas konsultasi manajemen,"7020",Aktivitas Konsultasi Manajemen,"70201",Aktivitas Konsultansi Pariwisata
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"702",Aktivitas konsultasi manajemen,"7020",Aktivitas Konsultasi Manajemen,"70202",Aktivitas Konsultansi Transportasi
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"702",Aktivitas konsultasi manajemen,"7020",Aktivitas Konsultasi Manajemen,"70203",Aktivitas Kehumasan
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"702",Aktivitas konsultasi manajemen,"7020",Aktivitas Konsultasi Manajemen,"70204",Aktivitas Konsultansi Manajemen Industri
M,"Aktivitas Profesional, Ilmiah Dan Teknis","70",Aktivitas Kantor Pusat dan Konsultasi Manajemen,"702",Aktivitas konsultasi manajemen,"7020",Aktivitas Konsultasi Manajemen,"70209",Aktivitas Konsultasi Manajemen Lainnya
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"711",Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,"7110",Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,"71101",Aktivitas Arsitektur 
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"711",Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,"7110",Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,"71102",Aktivitas Keinsinyuran dan Konsultasi Teknis YBDI
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71201",Jasa Sertifikasi
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71202",Jasa Pengujian Laboratorium
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71203",Jasa Inspeksi Periodik
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71204",Jasa Inspeksi Teknik Instalasi
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71205",Jasa Kalibrasi/Metrologi
M,"Aktivitas Profesional, Ilmiah Dan Teknis","71",Aktivitas Arsitektur Dan Keinsinyuran; Analisis Dan Uji Teknis,"712",Analisis dan uji teknis,"7120",Analisis dan uji teknis,"71206","Jasa Commissioning Proses Industrial, Quality Assurance (QA), dan Quality Control (QC)"
